,HM86_LB,HM86_UR,HM86_UTI,HM86_mouse
PROKKA_04708,1165.2825713893349,1336.7614414779148,2897.585035217589,1056.8379106455582
PROKKA_04709,561.9806513514884,882.2794037435945,738.9853952830522,912.3621792383706
PROKKA_04710,988.2798285733753,1600.6836973511058,461.50036071728,494.4349492862797
PROKKA_04711,527.0036787042762,659.0130439736394,307.9096203966343,374.8615930838649
PROKKA_04712,232.63937783795498,335.91053749313676,415.18724355351515,366.1068398805362
PROKKA_04713,144.943753019282,163.1748758908022,358.84664851270134,240.99682710111776
PROKKA_04714,170.9226848330575,226.4319119686305,416.05718828901314,259.1177563358149
PROKKA_04715,22.885464435776377,36.20339758648408,63.911808501831494,34.61629023598615
PROKKA_04716,1489.770851023104,902.7464460448305,596.5510101677434,1003.0134547571369
PROKKA_04717,506.73894409158777,236.3145118570005,456.8739303845867,442.5090200766958
PROKKA_04718,4938.872970374083,1398.1564901083934,4536.24137027774,3543.305112779403
PROKKA_04719,6453.871122859296,1497.9861228182885,10349.32093822663,5105.789797401129
PROKKA_04721,225.97033703336916,208.29402364003414,307.7354473734982,185.50542299841666
PROKKA_04722,22.17144504912755,38.89783151382434,24.255020338951883,20.482480711815786
PROKKA_04723,475.71987546559933,463.43421281173016,132.09129871484245,263.31948809243005
PROKKA_04724,119.4623949959372,194.42710318261206,31.142748828986857,129.68679872408973
PROKKA_04725,13.516912391676426,47.19905713214493,4.2914757038779,29.025607284072635
PROKKA_04726,161.72592157864375,241.9249390372702,64.9650368067306,261.11141521427766
PROKKA_04727,33.16814732594133,55.134624155766005,29.285305353215985,53.44137245051222
PROKKA_04728,191.06146868036873,82.59667356438152,112.88034028804853,141.25572464271974
PROKKA_04729,21.917989173284443,28.20023284304027,39.035912370507525,24.99019751199814
PROKKA_04730,16.45196107330072,16.115668789493725,50.755573550375466,24.34134075139752
PROKKA_04731,584.8244499106904,398.6114005219231,395.41096407218384,432.9010592629599
PROKKA_04732,35.118319402778056,68.91803981443992,28.229339578164495,39.03153303400922
PROKKA_04733,98.65411340601987,52.7537547475355,91.56698063897817,59.68787332262023
PROKKA_04734,10.946333381120867,33.08370648635584,31.776042563126087,20.041348002449965
PROKKA_04735,9.541457589412214,38.164134502088665,47.86124745535406,25.7647617157526
PROKKA_04736,25.746951440986578,135.30841335848808,75.4146866247737,76.96457751087792
PROKKA_04737,111.6384685708202,634.308254529546,366.0110579993527,356.0106632007308
PROKKA_04738,81.59837658585244,73.44615273429108,88.12352737986463,73.138960623605
PROKKA_04739,35.147910156501155,52.23983714934006,42.658157459033156,47.590655017343494
PROKKA_04740,37.239205012307174,44.82695155482428,34.02198409808187,26.03841705801222
PROKKA_04741,126.63967723365107,236.57330948625426,76.83942431242923,144.8221002320818
PROKKA_04742,4545.9843382946,2781.246380120983,2031.7556119092608,3268.885920694931
PROKKA_04743,20.010476233161057,37.88370506804518,69.70635643847463,43.632936138815246
PROKKA_04744,116.13084492623827,91.04315457741588,338.0599387858036,133.3749197960261
PROKKA_04745,95.12859562857419,95.2431257114866,398.5874610274754,141.8587927687053
PROKKA_04746,10.482516561136038,10.782882446621876,81.01176793209929,29.64716345255422
PROKKA_04747,0.0,0.03177978911471228,0.0,0.0
PROKKA_04748,0.0,0.0,0.0,0.0
PROKKA_04749,2.8355377789068554,1.2996317826436914,1.1073232358132763,12.98480835180116
PROKKA_04750,0.5151113789256039,0.9714308510470159,1.5891584816671616,15.103673320722434
PROKKA_04751,1.2437688455596754,2.5600781354035282,1.7166077365080619,9.18477728659645
PROKKA_04752,2.581624166464599,6.8372026506848576,1.154276871254122,12.052069323093434
PROKKA_04753,0.6095296378916822,1.8326170824850778,0.4298162560064691,4.4878100242571595
PROKKA_04754,0.7994597743392342,2.9751428077927624,1.7538810983351223,5.194460544338953
PROKKA_04755,3.148867228375602,10.002655157354937,6.054362089661469,11.537839367657964
PROKKA_04756,97.68266265974795,70.99560860811073,113.71400755887018,78.70928350235634
PROKKA_04757,70.46076663902645,61.52395389964434,77.84573431934791,79.72667729615884
PROKKA_04758,15.334924958819698,47.62882394320664,21.24096886826058,34.120280533041175
PROKKA_04759,11.849465441176667,32.18924373669669,30.70326937756082,35.30094474676497
PROKKA_04760,1323.6336634865636,1824.4826273060473,1121.6485016744818,454.8568067662487
PROKKA_04761,11.320714682490284,28.309818845484067,35.2973922589267,26.513949039849894
PROKKA_04762,23.46293307416813,51.055314614686914,19.59962127389499,51.041777786376535
PROKKA_04763,19.017867511545507,46.18123391280481,28.678233725439423,45.93078535115859
PROKKA_04764,81.61987391560206,145.60902214336764,127.13649220863488,117.07226761401598
PROKKA_04765,367.1551888383499,552.373875718943,238.03769643824128,148.54098417262415
PROKKA_04766,210.68598500078772,109.29365237360656,491.4211611374401,174.5584231445202
PROKKA_04767,26.657073728226003,52.495743831252575,43.19023934833206,18.332566729279648
PROKKA_04768,29.661184039395682,25.546542283932112,14.752403109383327,25.32238454183335
PROKKA_04769,13.57927994768705,43.294906793254505,81.02873730116761,28.79192405172775
PROKKA_04770,490.68555605886985,220.90105725585258,837.2463313998715,206.6194432201964
