,predict,resid,K-12,Gene Name
PROKKA_01122,4.6287091777291955,-0.34860435174819226,b0396,araJ
PROKKA_01123,4.469890844727649,0.23885421368592663,b0394,mak
PROKKA_01124,5.200791781089819,0.688479094282676,b0393,rdgC
PROKKA_01126,4.928636385104958,0.7988941921293611,b0391,ppnP
PROKKA_01127,5.3422170040532215,-0.31829051229737715,b0390,aroM
PROKKA_01128,6.232916116368988,-0.6906486273771906,b0389,yaiA
PROKKA_01129,6.705674236231506,-0.39010795064761883,b0388,aroL
PROKKA_01130,4.416247558434597,0.6878885121540748,b0387,yaiI
PROKKA_01131,5.412746689776746,-0.37255601512941183,b0386,proC
PROKKA_01132,2.3578153379422653,-0.9685642056013686,b0385,dgcC
PROKKA_01133,5.162358990538,-0.26138127489733876,b0384,psiF
PROKKA_01134,4.583639593995291,-0.47186917950394847,b0383,phoA
PROKKA_01135,6.597004112137436,-0.5009554318402953,b0382,iraP
PROKKA_01136,6.0923645888356495,1.4098246599305098,b0381,ddlA
PROKKA_01137,5.049759022491943,0.3106495741026922,b0380,yaiZ
PROKKA_01138,2.4043661703597112,1.3413853737660064,b0379,yaiY
PROKKA_01139,4.101479895868225,0.47824329265410803,b0378,yaiW
PROKKA_01140,4.0481594514923565,0.4110135367250374,b0377,sbmA
PROKKA_01144,2.7458365444774464,-2.51872378849024,b0375,iprA
PROKKA_01146,5.67685340367058,0.19545208180073814,b0369,hemB
PROKKA_01147,2.831714788114833,-1.3095656798653352,b0368,tauD
PROKKA_01149,3.6776311387809093,-1.3914942248411348,b0366,tauB
PROKKA_01150,3.5346672747994203,-2.801342643134848,b0365,tauA
PROKKA_01151,5.47212641465278,-3.030580539687479,b0364,yaiS
PROKKA_01152,4.392268260457122,-2.7454551120955615,b0363,yaiP
PROKKA_01154,5.158645569744474,-2.5536144529150526,b0358,yaiO
PROKKA_01156,5.5234801334784,-1.3497059089397654,b0356,frmA
PROKKA_01157,5.694209370149713,-1.447890386805338,b0355,frmB
PROKKA_01158,4.349481895541539,1.1594398834261304,b0354,yaiL
PROKKA_01159,4.319119763820414,-0.5330898664596733,b0345,lacI
PROKKA_01160,4.2639179660877256,-1.6600214432445153,b0344,lacZ
PROKKA_01161,4.672061669395946,-1.9323190453814911,b0343,lacY
PROKKA_01162,5.0992872158483005,-1.454480953200131,b0342,lacA
PROKKA_01163,3.1189288991892097,0.09498922548279021,b0337,codA
PROKKA_01164,2.5376999356529386,0.08200786681300798,b0336,codB
PROKKA_01165,3.2960168248432495,-2.286153623176972,b0335,prpE
PROKKA_01166,3.4852156209504583,-2.1419607271088656,b0334,prpD
PROKKA_01167,3.687297764709518,-2.5621889008280565,b0333,prpC
PROKKA_01168,4.910153005033724,-4.034057246754143,b0331,prpB
PROKKA_01169,1.4032470502631416,-0.44898509651004737,b0330,prpR
PROKKA_01170,6.5962193595288,-0.7057269455288884,b0329,yahO
PROKKA_01171,2.479704422330486,2.0761327101322324,b0328,yahN
PROKKA_01173,3.4435500618374997,-0.8678888999582974,b0325,yahK
PROKKA_01174,2.924149237754766,-0.268091899798375,b0324,yahJ
PROKKA_01175,2.5463379862941617,-2.013051241015977,b0323,yahI
PROKKA_01176,1.8617295567072425,-1.4836395358384138,b0321,yahG
PROKKA_01177,3.074189824711886,-2.320081230532207,b0320,yahF
PROKKA_01178,2.811907361965999,-2.014096445031229,b0319,yahE
PROKKA_01179,4.1230084364877335,-1.1508783499466442,b0318,yahD
PROKKA_01180,2.4491034860586582,-1.2586290789927728,b0317,yahC
PROKKA_01181,2.0009632856233215,0.35030845872220073,b0316,yahB
PROKKA_01182,7.757496876132327,-0.13023177981378176,b0315,pdeL
PROKKA_01183,4.542582478273555,-0.3953899114753643,b0314,betT
PROKKA_01184,6.0613085219772325,-0.685159853434218,b0313,betI
PROKKA_01194,4.236429579623304,-2.119032036710213,b0310,ykgH
PROKKA_01195,5.302886818103653,-0.29493436746723933,b0308,ykgG
PROKKA_01196,5.289777743636267,-0.5242280850093914,b0307,ykgF
PROKKA_01197,6.696816202727956,-0.4175297711311634,b0306,ykgE
PROKKA_01198,4.174331941455024,0.6065896042713987,b0305,rclR
PROKKA_01199,3.871753377884332,1.4486947150673268,b0304,rclA
PROKKA_01200,4.791607696132011,0.844127790663876,b0301,rclC
PROKKA_01210,6.934636488529488,-0.3236026782980943,b4671,ykgR
PROKKA_01211,6.887572041430587,-1.195149381652132,b0296,ykgM
PROKKA_01212,4.198736530741874,-1.9376856442546702,b4506,ykgO
PROKKA_01213,9.346397499645853,-3.8022571284088054,b0294,ecpR
PROKKA_01214,9.619353841807971,-3.704064525795692,b0293,ecpA
PROKKA_01215,7.833434697354301,-3.927271348493457,b0292,ecpB
PROKKA_01218,6.44054000102489,-3.197361023143198,b0290,ecpD
PROKKA_01219,5.774932793164369,-2.4138462620674153,b0289,ecpE
PROKKA_01221,7.696787943222841,-0.024954759222390877,b0287,yagU
PROKKA_01223,5.9821281911484006,0.7837506407279617,b0243,proA
PROKKA_01224,5.852183977534683,-0.07023441312679157,b0242,proB
PROKKA_01225,1.2466159160019408,0.4381656353846466,b0241,phoE
PROKKA_01227,5.968629381781796,0.1319831488166363,b0239,frsA
PROKKA_01228,6.396896345123736,2.5318229240593872,b0238,gpt
PROKKA_01229,7.084587839383499,1.1687345883232236,b0237,pepD
PROKKA_01232,4.370307961205781,-0.4443168625497407,b0234,yafP
PROKKA_01233,4.724651426107223,-0.31306742424553313,b0233,yafO
PROKKA_01234,6.014120190870998,-0.9900512424578487,b0232,yafN
PROKKA_01235,4.426478272947261,-0.7170369585365131,b0231,dinB
PROKKA_01285,1.864962505200825,0.1321425405834975,b0228,rayT
PROKKA_01286,1.3382309438582372,0.6014435219908647,b0227,yafL
PROKKA_01287,4.424737632576247,3.0403056413620977,b0224,ldtF
PROKKA_01288,3.8115086369245876,0.8056641981558199,b0223,yafJ
PROKKA_01289,6.204813003389747,0.2104636363292478,b0222,gmhA
PROKKA_01290,4.168673770703079,-1.2833793577816435,b0221,fadE
PROKKA_01291,6.8965117863300325,0.5095733361965031,b0220,ivy
PROKKA_01292,3.525129800281607,-0.44637168993668874,b0219,yafV
PROKKA_01330,6.940035437497476,0.007568943815688733,b0215,dnaQ
PROKKA_01331,4.117899011146895,2.0917265729204972,b0214,rnhA
PROKKA_01332,4.800714790206903,-0.2099518014888231,b0213,yafS
PROKKA_01333,5.593135019696602,0.3459228447696763,b0212,gloB
PROKKA_01334,8.625959606461933,-1.4237010442116151,b0211,mltD
PROKKA_01335,3.261276053539711,0.015272178072789355,b0210,yafE
PROKKA_01336,5.690888887480289,0.8164883824605766,b0209,yafD
PROKKA_01337,4.65724638702654,-0.8846408064197178,b0208,yafC
PROKKA_01338,4.084184338409794,1.1483972370592541,b0207,dkgB
PROKKA_01346,5.2754358794609555,1.218527737469179,b0200,gmhB
PROKKA_01347,6.57961979944812,-0.4755293311379116,b0199,metN
PROKKA_01348,7.73087200562745,-0.7960902554149127,b0198,metI
PROKKA_01349,8.147470848493,0.05653373631657033,b0197,metQ
PROKKA_01350,5.852890919417743,1.8099654741624942,b0196,rcsF
PROKKA_01351,4.414324309475084,1.1485906413804967,b0195,trmO
PROKKA_01352,6.605669675669229,0.9174230555683245,b0194,proS
PROKKA_01353,3.879077868307318,0.19602346254725234,b0193,yaeF
PROKKA_01354,5.18529541625673,0.3203073814679023,b0192,nlpE
PROKKA_01355,6.029675380496286,-0.008849573555754553,b0191,arfB
PROKKA_01356,4.879725306484132,1.1103188115125198,b0190,yaeQ
PROKKA_01357,6.163498115067055,0.21703900028811152,b4406,yaeP
PROKKA_01358,3.6329959835974153,1.1296353645794808,b0189,rof
PROKKA_01359,4.318334738392783,-0.13371319728499742,b0188,tilS
PROKKA_01360,3.553504712407072,0.2647592834717707,b0187,yaeR
PROKKA_01361,3.9354349383386706,0.1666277616554126,b0186,ldcC
PROKKA_01362,7.569783969386203,0.681432956526157,b0185,accA
PROKKA_01363,6.427673529096185,1.4405620761264215,b0184,dnaE
PROKKA_01364,7.146487411559606,0.013750010426711867,b0183,rnhB
PROKKA_01365,7.123993505148972,-0.544299164016075,b0182,lpxB
PROKKA_01368,9.320808591173158,2.2245433182570977,b0180,fabZ
PROKKA_01369,9.140230925901434,0.3488166660946703,b0179,lpxD
PROKKA_01370,7.789519078606613,1.0765095336671937,b0178,skp
PROKKA_01371,7.9505221116708,0.6524578940389709,b0177,bamA
PROKKA_01372,7.987572969512447,1.0016625100032925,b0176,rseP
PROKKA_01373,7.451457715968175,1.2113850690610928,b0175,cdsA
PROKKA_01375,7.630015872413782,0.9373303672352371,b0174,ispU
PROKKA_01376,4.760352302841218,0.8504644361998555,b0173,dxr
PROKKA_01377,8.836544402898584,0.3512582990251154,b0172,frr
PROKKA_01378,8.148291616521126,-0.06221246287446469,b0171,pyrH
PROKKA_01379,10.879257059562649,1.0241986172669844,b0170,tsf
PROKKA_01380,11.419004944542584,1.5581683297331335,b0169,rpsB
PROKKA_01382,6.249771024845315,1.8671340488974417,b0168,map
PROKKA_01383,3.611291774342458,1.0626333179154273,b0167,glnD
PROKKA_01384,6.391405943372462,1.333967534059557,b0166,dapD
PROKKA_01385,5.565434804262942,0.5423956035946365,b0163,yaeH
PROKKA_01386,4.465274308366105,-1.1438321301484717,b0162,cdaR
PROKKA_01387,6.775968508910825,1.8469452287290142,b0161,degP
PROKKA_01388,5.548312453023608,-0.32031328133339265,b0160,dgt
PROKKA_01389,6.022487020875883,0.4251078107276518,b0159,mtn
PROKKA_01390,4.334347698014851,0.6446217763864706,b0158,btuF
PROKKA_01391,4.401969932963494,1.2883232663272777,b0157,yadS
PROKKA_01392,8.284584293567688,0.09044059956977613,b0156,erpA
PROKKA_01393,5.131297806672543,-0.029600789128510385,b0155,clcA
PROKKA_01394,5.245679809326147,0.8392874443188605,b0154,hemL
PROKKA_01395,4.776373013584215,0.8213707077485042,b0153,fhuB
PROKKA_01396,4.831615908929876,1.1415296356521862,b0152,fhuD
PROKKA_01397,5.813416133608345,1.4520533276576328,b0151,fhuC
PROKKA_01398,7.714849867930518,1.6663579663597439,b0150,fhuA
PROKKA_01399,5.49943489900492,0.8963719740793934,b0149,mrcB
PROKKA_01400,4.9429002161414894,-0.24177129787092877,b0148,hrpB
PROKKA_01401,3.478728544457913,1.132888751968201,b0147,thpR
PROKKA_01402,5.621449421964065,0.7601323145822176,b0146,sfsA
PROKKA_01403,10.865172454009574,-0.04252497379161113,b0145,dksA
PROKKA_01404,4.593187914918989,1.2876252919833577,b0144,gluQ
PROKKA_01405,6.329545070344487,1.2194016865603814,b0143,pcnB
PROKKA_01406,5.1594576701367245,1.737655869622344,b0142,folK
PROKKA_01407,4.669580597262455,-1.400360638085222,b0141,yadN
PROKKA_01408,4.603830881918345,-1.9135699175866296,b0140,yadV
PROKKA_01415,7.078693695953934,-0.6069413840519058,b0134,panB
PROKKA_01416,7.100115739261772,-0.44404971853542285,b0133,panC
PROKKA_01418,5.132742326537434,-0.8501302536208035,b0132,rpnC
PROKKA_01419,5.954116737150251,3.5625451791453617,b0131,panD
PROKKA_01420,4.700846429828766,0.6388561021209824,b0130,yadE
PROKKA_01421,4.277896034259562,0.6274462566891659,b0129,yadI
PROKKA_01422,5.772886480246617,-0.5526049974137717,b0128,yadH
PROKKA_01423,6.562028391401663,0.7145302489832082,b0127,yadG
PROKKA_01424,5.8192748255941495,2.101441226168866,b0126,can
PROKKA_01425,7.041629473082926,1.9249903164430346,b0125,hpt
PROKKA_01426,4.425214742853997,1.4276910434138586,b0124,gcd
PROKKA_01427,4.2446702549183914,-0.05337930315218209,b0123,cueO
PROKKA_01428,4.096444851186075,2.2435184835715596,b0122,yacC
PROKKA_01429,6.586905548013096,2.803612544289578,b0121,speE
PROKKA_01430,6.826284063248087,2.8813193311997036,b0120,speD
PROKKA_01431,6.503344955672292,-0.02722632765896371,b0119,yacL
PROKKA_01432,7.140331359986245,0.49535452732660445,b0118,acnB
PROKKA_01433,2.415334741064798,-0.45122144293478095,b0117,yacH
PROKKA_01434,9.968882908316825,0.17947732849962073,b0116,lpd
PROKKA_01435,9.656976722275035,-0.6896740853802612,b0115,aceF
PROKKA_01436,10.185768678528163,0.6111307900931369,b0114,aceE
PROKKA_01438,8.533741760958703,0.2436474828855264,b0113,pdhR
PROKKA_01439,3.7283634994635495,1.5652283630212542,b0112,aroP
PROKKA_01442,6.089939284930475,0.6042827195673333,b0110,ampD
PROKKA_01443,4.095471200089747,1.5242813947724958,b0109,nadC
PROKKA_01444,0.29643471590658077,0.01553160332450837,b0108,ppdD
PROKKA_01445,1.4363046323206614,-0.6150860433855672,b0107,hofB
PROKKA_01446,1.8883184547392586,-0.974783616850596,b0106,hofC
PROKKA_01447,6.036053568762117,-0.20291024482751663,b0104,guaC
PROKKA_01448,5.372263572149353,1.3036540560316707,b0103,coaE
PROKKA_01449,5.283831176434875,0.9919351373396097,b0102,zapD
PROKKA_01450,5.217101838931368,1.4979498181704445,b0101,yacG
PROKKA_01451,4.05505665154936,0.749933671679571,b0099,mutT
PROKKA_01453,6.826262502780166,1.2860621360784528,b0098,secA
PROKKA_01454,7.340447734589581,1.6498086681449884,b0097,secM
PROKKA_01455,8.770608287607105,-0.3046991933085774,b0096,lpxC
PROKKA_01456,8.412402468444238,0.02929444028263184,b0095,ftsZ
PROKKA_01457,8.186021155716611,0.13544937843967197,b0094,ftsA
PROKKA_01458,8.116847561590458,0.3987390622443616,b0093,ftsQ
PROKKA_01459,7.533277635942115,0.5607184516938588,b0092,ddlB
PROKKA_01460,6.2786692609527215,0.865910433131619,b0091,murC
PROKKA_01461,6.540942338595721,0.34372126679789616,b0090,murG
PROKKA_01462,6.734345250535238,0.21030004029907978,b0089,ftsW
PROKKA_01463,5.785368341965229,-0.5204646388007088,b0088,murD
PROKKA_01464,5.806203068790436,0.38079916981760675,b0087,mraY
PROKKA_01465,6.108007606376961,0.3739117455660459,b0086,murF
PROKKA_01466,6.165634435839868,0.1831079208885127,b0085,murE
PROKKA_01467,6.092869652241041,0.442882286373357,b0084,ftsI
PROKKA_01468,7.816335360195179,0.22682238556712875,b0083,ftsL
PROKKA_01469,7.789722379857011,-0.5274326080040677,b0082,rsmH
PROKKA_01470,8.310229610171815,0.62875160597949,b0081,mraZ
PROKKA_01471,5.990425896524951,0.7835306170200589,b0080,cra
PROKKA_01472,3.7167437576525666,1.365674785474046,b0078,ilvH
PROKKA_01473,4.421588441549152,1.955637732946359,b0077,ilvI
PROKKA_01474,4.461499501879122,-2.3320556911056056,b0076,leuO
PROKKA_01476,4.943570956346247,1.7222780211766837,b0074,leuA
PROKKA_01477,4.567588331706893,1.179175369917992,b0073,leuB
PROKKA_01478,4.58749308589525,1.176324162227088,b0072,leuC
PROKKA_01479,5.054451254853635,0.6040070314792958,b0071,leuD
PROKKA_01481,7.563038181710768,-0.7546509523695848,b4662,sgrT
PROKKA_01482,3.9904165726433067,-0.6250213260475146,b0069,sgrR
PROKKA_01484,5.264691110325034,-0.1745158772973907,b0068,thiB
PROKKA_01485,3.5145623299229216,-1.345750245900195,b0067,thiP
PROKKA_01486,4.139468018035185,-1.9695646413280405,b0066,thiQ
PROKKA_01487,4.29949605807523,-0.7334146195442557,b0065,yabI
PROKKA_01493,4.683286205115643,-0.03170993290818114,b0064,araC
PROKKA_01494,4.490670524722487,-3.4909058265832726,b0063,araB
PROKKA_01495,5.260601139576241,-3.8291479443315826,b0062,araA
PROKKA_01496,4.627946090684047,-3.205117740910538,b0061,araD
PROKKA_01497,4.518648489697377,-0.33532541630647383,b0060,polB
PROKKA_01498,6.073002184199188,0.5096769870012885,b0059,rapA
PROKKA_01499,4.895740616449601,0.2471059106364244,b0058,rluA
PROKKA_01500,4.534626056036385,1.050915763354034,b0055,djlA
PROKKA_01501,7.220369604096785,1.090563293149371,b0054,lptD
PROKKA_01502,6.972880963237648,1.045431208583075,b0053,surA
PROKKA_01503,5.031301882497405,1.1448496036069864,b0052,pdxA
PROKKA_01504,5.134363894690608,1.2567194948099933,b0051,rsmA
PROKKA_01505,5.31117549482819,0.8643449827100449,b0050,apaG
PROKKA_01506,5.430213209035871,0.7600266612183209,b0049,apaH
PROKKA_01509,5.793227784350766,1.998142596268119,b0048,folA
PROKKA_01510,3.314497534382549,1.079353411777972,b0047,kefC
PROKKA_01511,3.304160349343526,1.7776323863786603,b0046,kefF
PROKKA_01512,2.6302784525648013,-1.0866698074474377,b0045,yaaU
PROKKA_01513,3.2960168248432495,-2.841747941103159,b0044,fixX
PROKKA_01514,3.383910798666398,-2.803223578229506,b0043,fixC
PROKKA_01515,4.08212057480778,-2.329211748062882,b0042,fixB
PROKKA_01516,4.247409973313414,-1.454241083982268,b0041,fixA
PROKKA_01517,3.5608614812800132,-2.6257632709085774,b0040,caiT
PROKKA_01518,5.196302571505423,-1.743196522719808,b0039,caiA
PROKKA_01519,5.210611029767908,-1.5247172290537816,b0038,caiB
PROKKA_01520,3.7843073939398923,-0.9179500690930262,b0037,caiC
PROKKA_01521,2.9444610435635648,-1.7963689035486865,b0036,caiD
PROKKA_01523,3.6205916249398653,-2.1350308016680097,b0035,caiE
PROKKA_01524,5.126095281043531,-1.004841443911011,b0034,caiF
PROKKA_01525,4.750340770482112,-0.14662810024891915,b0033,carB
PROKKA_01526,4.870913139232889,1.235753529649573,b0032,carA
PROKKA_01527,5.2246879953079794,1.10274306875412,b0031,dapB
PROKKA_01529,4.630603935279561,0.6111738497777939,b0030,rihC
PROKKA_01530,6.388672980451404,0.49607505843344857,b0029,ispH
PROKKA_01531,6.580869521949999,-0.08230590030323715,b0028,fkpB
PROKKA_01532,6.5105609654745935,0.7326851312602516,b0027,lspA
PROKKA_01533,7.391338695148351,0.5995764582114074,b0026,ileS
PROKKA_01534,7.6482197121432645,0.6802399501855056,b0025,ribF
PROKKA_01535,10.599187195201198,1.0862955903768032,b0023,rpsT
PROKKA_01536,5.242501005342553,0.43593823858094183,b0020,nhaR
PROKKA_01537,6.111866260126849,-0.4060347679089631,b0019,nhaA
PROKKA_01544,7.220736651721779,0.9880589453528099,b0015,dnaJ
PROKKA_01546,9.736148346291927,0.9299746765395476,b0014,dnaK
PROKKA_01547,0.3803729856405449,1.674444664095941,b0013,yaaI
PROKKA_01548,0.6719933431840623,0.5549631210418895,b0011,yaaW
PROKKA_01549,4.7582406425399615,0.8741392992123371,b0010,satP
PROKKA_01552,8.958441012252344,0.8628009544009334,b0008,talB
PROKKA_01553,3.301052359896473,-0.7953094492439656,b0007,yaaJ
PROKKA_01554,7.258525780039411,1.7528756359583717,b0006,yaaA
PROKKA_01555,1.9083437680415551,-0.09611280630431374,b0005,yaaX
PROKKA_01556,4.737768206972421,0.9173248593157775,b0004,thrC
PROKKA_01557,5.903321021886836,-0.18561368474154438,b0003,thrB
PROKKA_01558,5.46983459140279,0.9649142997602365,b0002,thrA
PROKKA_01560,4.87699020693834,0.6960416599072463,b4403,yjtD
PROKKA_01561,7.890461358950933,-0.5993884837416044,b4401,arcA
PROKKA_01564,3.053418052991354,0.959298432932707,b4399,creC
PROKKA_01565,5.006303813500284,-0.35078505949579775,b4398,creB
PROKKA_01566,5.669157648836465,0.689537290713468,b4397,creA
PROKKA_01567,6.465172362913817,0.004661954408022417,b4396,rob
PROKKA_01568,6.210132272774372,0.8198844788434734,b4395,ytjC
PROKKA_01569,4.680833117177805,-0.2372691821550328,b4394,yjjX
PROKKA_01570,4.299315929159769,0.48486535242742956,b4393,trpR
PROKKA_01571,4.715073531377174,0.5280672941745754,b4392,slt
PROKKA_01572,6.450113269780256,0.9985488553145174,b4391,ettA
PROKKA_01575,5.846283966787721,0.6058931556125549,b4390,nadR
PROKKA_01576,5.392595396912249,0.701769042737248,b4389,radA
PROKKA_01577,5.690357554335856,0.5606555020803334,b4388,serB
PROKKA_01578,4.729508505816354,-0.25208665132260855,b4387,ytjB
PROKKA_01579,4.585406872634436,-0.05165390043490614,b4386,lplA
PROKKA_01581,7.49445536357098,0.07608273371259155,b4384,deoD
PROKKA_01582,7.88317969220199,0.432440218956895,b4383,deoB
PROKKA_01583,6.417388651425883,-1.717663822575596,b4382,deoA
PROKKA_01584,6.969757906110859,-0.5980423358355855,b4381,deoC
PROKKA_01585,4.638456104579338,-2.1203500679632135,b4380,yjjI
PROKKA_01586,3.4167646655454416,-1.4656964149464418,b4379,yjjW
PROKKA_01587,3.4635805764140484,-0.9007789746853265,b4378,yjjV
PROKKA_01588,3.572246198602924,-0.7169908585081162,b4377,yjjU
PROKKA_01589,6.194602588796893,-3.0380973005741647,b4568,ytjA
PROKKA_01590,6.2842556970906065,-1.088939670705793,b4376,osmY
PROKKA_01591,7.0136391952949,0.4006958832826868,b4375,prfC
PROKKA_01592,6.025665101327828,-0.6901071030859036,b4374,yjjG
PROKKA_01593,7.232373339069049,0.1635476084024976,b4373,rimI
PROKKA_01594,7.085361274875803,-0.5057852025855878,b4372,holD
PROKKA_01601,9.78363908144143,-0.7111644204844829,b4567,yjjZ
PROKKA_01602,7.63149567510302,0.5815188692881677,b4367,fhuF
PROKKA_01603,2.8396378091213874,-1.163155168326707,b4366,bglJ
PROKKA_01604,3.059678022331741,-1.6747754781372195,b4365,yjjQ
PROKKA_01605,4.768743323452731,-1.813058715169511,b4364,yjjP
PROKKA_01606,2.2933073366484664,-1.3686547987542856,b4363,yjjB
PROKKA_01607,5.721907343151731,-0.4208062285215366,b4362,dnaT
PROKKA_01608,5.838779388543052,0.7305487149565488,b4361,dnaC
PROKKA_01609,6.5105609654745935,-0.13319193985691147,b4360,yjjA
PROKKA_01610,4.51905758755547,0.37098613650360157,b4359,opgB
PROKKA_01611,2.882135916299407,-2.6096852788834726,b4358,lgoD
PROKKA_01612,1.4371070407317563,0.739519125795141,b4357,lgoR
PROKKA_01619,3.461611983844291,1.6455975018871705,b4355,tsr
PROKKA_01620,5.616708204514876,1.0200404759763941,b4354,btsT
PROKKA_01621,5.023984488508243,1.307482501193281,b4353,yjiX
PROKKA_01622,4.8110739640400775,0.20873505517948132,b4352,yjiA
PROKKA_01630,3.3115857577436847,-0.2170257192356373,b4347,symE
PROKKA_01631,2.0695836972406583,1.351951753098111,b4341,yjiS
PROKKA_01632,1.5056210795013785,0.6756394397077554,b4340,yjiR
PROKKA_01634,3.03338977749139,0.18354209546782885,b4336,yjiN
PROKKA_01635,2.989198747214206,-0.846983276431402,b4335,yjiM
PROKKA_01647,2.847054395012992,1.4728504559687199,b4334,yjiL
PROKKA_01648,1.2042718522805247,1.6435926334458366,b4715,ytiA
PROKKA_01649,2.5822850764384673,1.1217717419405595,b4333,yjiK
PROKKA_01650,1.7569971606544312,-0.149359242114798,b4332,yjiJ
PROKKA_01653,2.5912162048833967,0.13592550874167486,b4331,kptA
PROKKA_01654,4.842375902280911,-2.2630957212342797,b4330,yjiH
PROKKA_01655,4.42701741596196,-0.1988946393773494,b4329,yjiG
PROKKA_01656,4.530557144408817,0.7060926653811874,b4328,iadA
PROKKA_01657,4.201660616369997,0.6395514788482517,b4327,hypT
PROKKA_01673,5.126681089720943,-0.8767729147575052,b4326,iraD
PROKKA_01674,6.732201416748136,-0.6118925942036366,b4324,uxuR
PROKKA_01675,7.783618387793025,-1.777035238031603,b4323,uxuB
PROKKA_01676,8.718530766854848,-1.231245305487274,b4322,uxuA
PROKKA_01679,7.480670653769032,1.0817728819490622,b4320,fimH
PROKKA_01680,8.487319192053418,0.2738516976770988,b4319,fimG
PROKKA_01681,6.914024123656215,1.4251781485201356,b4318,fimF
PROKKA_01683,8.793541911513232,1.5061015347527835,b4317,fimD
PROKKA_01684,10.624230458718921,1.2009021020373503,b4316,fimC
PROKKA_01685,11.314993820685313,1.4376720458308547,b4315,fimI
PROKKA_01686,12.627751038612113,1.2308782072425082,b4314,fimA
PROKKA_01687,6.83631347463462,-1.1073483924564425,b4313,fimE
PROKKA_01688,6.496099936427548,-2.3311531892179707,b4312,fimB
PROKKA_01689,4.5112151629138095,-1.292845420795191,b4311,nanC
PROKKA_01690,4.197752344779859,-0.20811248779931946,b4310,nanM
PROKKA_01691,3.398924910838333,-1.2392130206389274,b4309,nanS
PROKKA_01693,0.15463752258589425,1.0126740227817363,b0245,ykfI
PROKKA_01694,1.722062985158657,1.001861405929381,b2645,yfjZ
PROKKA_01743,3.3977621840457823,-0.49809104434764206,b4269,ahr
PROKKA_01744,4.4244900260658415,-0.7368074072324031,b4268,idnK
PROKKA_01745,4.406350218380481,2.8042232214178604,b4267,idnD
PROKKA_01746,3.373916706756134,2.342481454107693,b4266,idnO
PROKKA_01747,3.705998214175973,0.41729913235566585,b4265,idnT
PROKKA_01748,3.427919301864696,0.5238769095665172,b4264,idnR
PROKKA_01749,3.4706261424383555,0.5476454832280524,b4263,yjgR
PROKKA_01750,6.404306157518804,0.2613386008658205,b4262,lptG
PROKKA_01751,6.581852198944546,0.9073231657991583,b4261,lptF
PROKKA_01752,7.368520660505025,0.11631719870013502,b4260,pepA
PROKKA_01753,7.711738932301833,-0.8086637793343794,b4259,holC
PROKKA_01754,7.380873039948105,0.6328496460536641,b4258,valS
PROKKA_01757,3.619410857370865,0.8749214182959717,b4256,yjgM
PROKKA_01758,8.143703145070418,2.0848179635484048,b4255,rraB
PROKKA_01760,6.69210223671835,-0.9033481337889642,b4252,tabA
PROKKA_01766,3.5405935967867066,0.6415817571066942,b4245,pyrB
PROKKA_01767,3.5428890951935204,0.07648874246006843,b4244,pyrI
PROKKA_01768,7.358873707000498,-0.49040584476062765,b4243,ridA
PROKKA_01769,4.9920546917235065,-1.9070545519599715,b4242,mgtA
PROKKA_01771,4.060220674901677,0.6030487757828338,b4241,treR
PROKKA_01772,2.7516476447014373,-1.2312643765420945,b4240,treB
PROKKA_01773,2.8233686563647167,-0.5074940217195731,b4239,treC
PROKKA_01774,6.47802900311654,-1.8870023813619143,b4238,nrdD
PROKKA_01775,4.793266372476793,-1.9958960075038168,b4237,nrdG
PROKKA_01777,5.804663665964929,0.5403423420093612,b4235,pmbA
PROKKA_01778,6.834526398425901,1.484063843598726,b4234,yjgA
PROKKA_01779,5.770255224679279,0.5288950313555754,b4233,mpl
PROKKA_01780,6.042163039069508,1.4135114482851732,b4232,fbp
PROKKA_01781,2.6117054798822363,0.12331876432070032,b4231,yjfF
PROKKA_01782,1.9417229627323254,-1.0475426736953364,b4230,ytfT
PROKKA_01783,1.8887597826835276,-0.034169683949080154,b4485,ytfR
PROKKA_01784,4.21297884922065,-1.338590409800791,b4227,ytfQ
PROKKA_01785,8.06008313987383,0.9668706775381928,b4226,ppa
PROKKA_01788,6.389173410076122,0.8355700652213915,b4222,ytfP
PROKKA_01791,5.417670221433806,0.3441707664979008,b4220,tamA
PROKKA_01792,5.682059058154691,0.18673133214886217,b4219,msrA
PROKKA_01794,6.9141008781254065,0.14629891904503367,b4218,ytfL
PROKKA_01795,5.063075509091446,-0.465998426669219,b4217,ytfK
PROKKA_01796,6.484564099475559,-0.5298703140834622,b4216,ytfJ
PROKKA_01797,5.30416474872007,0.16661102384766835,b4214,cysQ
PROKKA_01798,5.35204363902788,0.27378482354686273,b4213,cpdB
PROKKA_01799,3.964798924049214,-0.6109161517992505,b4212,ytfH
PROKKA_01800,3.470653352424126,0.93907830130218,b4211,qorB
PROKKA_01801,1.281662562104548,0.06370428945662798,b4210,ytfF
PROKKA_01802,8.525882088827872,1.06015889512123,b4209,ytfE
PROKKA_01803,6.11176496917028,0.3702348475062669,b4208,cycA
PROKKA_01804,5.731493307175932,-0.10766008593110499,b4207,fklB
PROKKA_01805,6.162608927671572,0.9214948949358233,b4206,ytfB
PROKKA_01815,9.574075628889059,0.6670657596424778,b4203,rplI
PROKKA_01816,9.697055271416428,1.0294717416112409,b4202,rpsR
