,HM43_LB_rep2,HM43_UR_rep1,HM43_UTI,HM43_UR_rep2,HM43_LB_rep1,HM43_mouse
PROKKA_00756,4.06279208537759,6.280760268616874,16.545082481656316,3.3918656210102927,4.233663935116802,35.48106324299857
PROKKA_00757,1.0720406144747776,1.5397364196143772,4.696877134694262,0.6126825572034387,0.8963536978101367,7.006627906086185
PROKKA_00758,16.767638376741758,40.04123626116457,16.919258388321108,20.757088621403895,16.649807454617388,35.16707153288355
PROKKA_00759,19.930678154682518,25.228600070578707,5.801678471625515,20.57326243974135,19.779302453889155,10.300079474667271
PROKKA_00760,200.66345540406783,64.05102677676008,187.42910331692067,34.28601197529419,211.5308435487755,138.57551236123302
PROKKA_00761,1.6572169363468878,3.2778846160848794,2.4897891416692493,1.874530420372584,1.6020941500575312,11.983471964986853
PROKKA_00762,0.16690030555212157,0.8239936709699737,0.6670886943057519,1.3777875370468113,0.45761864631037874,5.762324551295841
PROKKA_00763,0.0,0.023881217751394956,0.10096515620407082,0.17516586545141402,0.01484174181067293,2.452890649360427
PROKKA_00764,1.6730894568463817,3.848860437431537,1.0030829999371906,4.723570359434234,1.6383538703911777,10.289271416456709
PROKKA_00765,305.64379336976447,278.70163555776105,70.34765016209424,244.43819344044596,328.9978901108565,78.58026249522938
PROKKA_00766,40.47860632556548,12.837935414581192,57.652338485387574,4.98821970319727,41.19065981229665,42.58673961151196
PROKKA_00767,54.15317215059295,56.989885235086945,46.18058448986196,28.564287745370088,53.08299059378643,79.02295577062408
PROKKA_00768,50.718610108190646,54.94981552862485,47.48087961192774,31.86500622835916,53.41226225114575,89.51021628264056
PROKKA_00769,220.9477680036991,201.56934119514543,148.94881403638271,146.09823767352938,224.74974425094476,253.70441552091182
PROKKA_00770,18.19175992642163,40.29803232750156,5.702837279284967,36.7488916726909,19.700270660051338,102.17853478154562
PROKKA_00771,24.753160347778287,33.12543106138544,32.08026897176451,20.87954251890948,26.709409511101573,37.65871963954625
PROKKA_00772,33.831604041553476,92.4876084120512,40.62448291842544,130.60526046118437,30.813351547503476,42.42301039923743
PROKKA_00773,72.76528428651807,44.11368629611222,52.68950151638581,44.332628398244175,76.73057808803723,115.05312561974483
PROKKA_00774,61.73556139691335,46.09093290812918,74.22888786119016,36.74416225951049,67.49933365601517,112.98680316560645
PROKKA_00775,481.8085192933357,320.3187736994606,74.01766155169514,288.725747799588,401.7351296368007,160.49084038961664
PROKKA_00776,207.08578562659218,88.98124366011396,169.944550922692,31.877093673494826,239.36933896158007,116.35442888282508
PROKKA_00777,257.565686922051,115.13362369850489,109.1234567528368,72.6938667877541,258.4677532596612,132.89102743614495
PROKKA_00778,1832.1028527119063,4232.631071660352,3383.9191747056643,4034.6101535708876,1853.1079885248162,2638.775399793608
PROKKA_00779,42.66529201933938,330.61157855031183,300.16940939470254,157.99961063717544,43.78313834148514,102.04025101339376
PROKKA_00780,264.76332453904564,674.7519926474085,7.267365664457224,588.2235708467857,284.6178954992185,64.51102407817923
PROKKA_00781,25.00209753246433,35.62293801207891,7.499938435281017,37.12618550876823,27.859988701935322,6.401857351269694
PROKKA_00782,42.62025686538315,55.28268226887598,13.942348300638516,75.70772621825418,38.04629151529668,24.634281270903763
PROKKA_00783,61.64927429209168,689.6082595906684,28.068032575896634,453.7114018909133,58.91440764956628,60.652923889915385
PROKKA_00784,47.69604283229873,1729.346820653302,24.338894816948343,929.9286846075711,41.436435552448415,97.230421717064
PROKKA_00792,445.6812075853658,280.0695021424202,381.7575523650548,201.71350670888089,452.85107602114056,287.7305852690472
PROKKA_00793,1994.5980018908765,689.4611157058278,1157.9715082064426,423.422053746081,2116.634868000022,738.9669706306596
PROKKA_00794,1994.3636180727358,855.3889913822176,568.153440125157,498.8492204563259,2034.6267690764578,473.14741808423094
PROKKA_00795,275.42674180347035,169.7642332842278,256.17629687012516,132.47785502380736,285.3261389723851,301.6974058865679
PROKKA_00796,275.3662231028566,128.37404399500096,312.441865671246,93.6749162092102,279.8393773458294,279.14583316071946
PROKKA_00797,262.55500297411254,127.06740427837607,269.9895818939806,89.4743190648009,275.4701917722025,267.7393947290907
PROKKA_00798,119.255179849635,74.93382300676568,187.19139891237114,41.24673000634505,122.89843906869504,131.5769401990586
PROKKA_00799,193.5933204758162,127.49943345292255,129.58272007855265,162.55642550841864,186.34727031292127,397.38790832158406
PROKKA_00800,317.0094885252158,277.46509080473834,43.23810477015394,471.98497808040725,314.06649248419353,536.6403772875086
PROKKA_00801,407.1761137319512,341.686592874957,461.1368548686962,360.505895160584,446.239393031873,879.4795275557217
PROKKA_00802,718.5212849029932,492.9275246530565,675.2261175053388,546.0911398529635,733.6857181291493,1687.6544691880817
PROKKA_00803,0.5861964163141917,0.4618206079865349,1.1714927683089982,0.0,0.28701309530933683,3.7947661222458366
PROKKA_00804,4.361511632056085,5.04714009029661,3.0483327519765386,7.177379256666985,4.284963937002103,10.414335725625346
PROKKA_00805,4369.734291116539,1087.8941721889666,290.6560285487353,650.8830678799463,4568.075323683055,342.97000142829467
