,predict,resid,K-12,Gene Name
PROKKA_00199,6.793463079207381,-0.8407499429346776,b1273,yciN
PROKKA_00200,7.711120314661284,-0.19898630055842936,b1272,sohB
PROKKA_00201,5.719091198276708,0.6084379813940028,b1271,yciK
PROKKA_00202,5.651996761969432,-0.2396891790352509,b1270,btuR
PROKKA_00203,5.536378585182791,1.984753774168781,b1269,rluB
PROKKA_00206,6.740348850800165,1.1267726483191263,b1267,yciO
PROKKA_00210,1.8248871599603191,2.5808244817763857,b1264,trpE
PROKKA_00211,1.9371689702272397,0.974730393090113,b1263,trpD
PROKKA_00212,3.83708171426447,1.5369582462970088,b1262,trpC
PROKKA_00213,4.877598181184397,0.6419499855432855,b1261,trpB
PROKKA_00214,3.4253460332192533,0.24464372236711807,b1260,trpA
PROKKA_00215,6.105132383485799,-4.117117059118294,b1259,yciG
PROKKA_00216,5.799433668725469,-3.1910179031892345,b1258,yciF
PROKKA_00217,4.37493905588677,-1.6839174201934894,b1257,yciE
PROKKA_00265,2.8187734879190876,0.9039422528741277,b0551,ybcQ
PROKKA_00292,6.616500215993979,-5.202463585880777,b1256,ompW
PROKKA_00293,5.799533517728242,0.3099615802250728,b1255,yciC
PROKKA_00294,5.5532131656164605,2.0089929820625274,b1254,yciB
PROKKA_00295,5.177926085334545,1.4660712041780233,b1253,yciA
PROKKA_00296,5.983999773500696,2.5954840162743755,b1252,tonB
PROKKA_00297,6.1378087344061925,0.6257447496777884,b1251,yciI
PROKKA_00298,6.409950100121916,-0.4969790567998045,b1250,kch
PROKKA_00299,5.247838247607004,0.26988295152062136,b1249,clsA
PROKKA_00300,6.821934171217594,1.8290134265054974,b1248,yciU
PROKKA_00301,5.911066367572199,0.03918042245044173,b1247,oppF
PROKKA_00302,5.863385261168843,0.3879375834557699,b1246,oppD
PROKKA_00303,5.672047660483054,-0.640792084442726,b1245,oppC
PROKKA_00304,6.054814646240977,-0.5596804855286299,b1244,oppB
PROKKA_00305,7.435458807687882,0.5629305791026686,b1243,oppA
PROKKA_00308,4.472703296553937,0.20677042012015256,b1242,ychE
PROKKA_00309,7.736379740465949,0.5709902773566746,b1241,adhE
PROKKA_00311,5.907694872738798,1.3185815863273396,b1238,tdk
PROKKA_00312,11.531862084555197,1.5976891464912253,b1237,hns
PROKKA_00313,7.958360778272338,0.13548491790499284,b1236,galU
PROKKA_00314,6.507865507497057,-1.0765564422058382,b1235,rssB
PROKKA_00315,5.637094262211755,0.35293111131506016,b1234,rssA
PROKKA_00316,5.905839455839325,1.6516952822804578,b1233,ychJ
PROKKA_00317,6.122399851402849,1.3684568193125477,b1232,purU
PROKKA_00323,2.4522848954884813,1.2912736979516715,b1227,narI
PROKKA_00324,2.4332266900363617,2.4747321067394585,b1226,narJ
PROKKA_00325,2.3445568366132106,2.1765755875873047,b1225,narH
PROKKA_00326,1.7982438885188743,2.6573971231768243,b1224,narG
PROKKA_00327,2.204552957393531,0.797502528288522,b1223,narK
PROKKA_00329,4.501940340500171,0.6397037178145988,b1222,narX
PROKKA_00330,6.1364382283855,0.6639952511173419,b1221,narL
PROKKA_00331,2.7424725788186244,0.053124581480601396,b1220,ychO
PROKKA_00332,7.302330487433091,-0.18224778183135104,b1219,ychN
PROKKA_00333,5.380722401736759,-0.796147965409788,b1218,chaC
PROKKA_00334,7.97992094579869,-1.4567392927972111,b1217,chaB
PROKKA_00335,4.034660946781607,3.291045446643082,b1216,chaA
PROKKA_00338,6.839549052014236,0.6510990911990646,b1215,kdsA
PROKKA_00339,5.939370545584002,-0.024230948333377356,b1214,ychA
PROKKA_00340,4.9748223774468725,1.3925174228697506,b1213,ychQ
PROKKA_00341,3.5310581076746757,2.0087478119128126,b1212,prmC
PROKKA_00342,5.035325810071431,3.099947693011538,b1211,prfA
PROKKA_00343,5.473200392420882,1.8386422535662925,b1210,hemA
PROKKA_00344,6.668594226434776,0.9325473961871813,b1209,lolB
PROKKA_00345,7.281305128854672,1.8082978513435304,b1208,ispE
PROKKA_00346,8.23158896842216,1.9197878750903783,b1207,prs
PROKKA_00348,4.3073856449656125,1.1894632024946716,b1206,dauA
PROKKA_00349,5.664243808675573,-0.09097565713008571,b1205,ychH
PROKKA_00350,5.8990851285501105,0.02347414269257353,b1204,pth
PROKKA_00351,7.889280903532128,1.0596856405921864,b1203,ychF
PROKKA_00352,4.069258595049646,0.041163113744907776,b1201,dhaR
PROKKA_00353,4.519944442598184,2.149021033935714,b1200,dhaK
PROKKA_00354,3.527225751383679,1.7943576011427065,b1199,dhaL
PROKKA_00355,4.177503744468637,1.6427935240303633,b1198,dhaM
PROKKA_00356,5.68357334469747,-3.6820149097562402,b1197,treA
PROKKA_00364,4.397981657536085,-2.7699765062471142,b1195,ymgE
PROKKA_00365,6.8672602125708515,-3.930566222317565,b1194,ycgR
PROKKA_00367,5.563066409034446,-0.14625516900426394,b1192,ldcA
PROKKA_00368,5.087061754465537,0.3029202299787883,b1191,cvrA
PROKKA_00369,7.963930334552608,-3.1823501550823483,b1190,dadX
PROKKA_00370,8.16085048504878,-2.9321787073726524,b1189,dadA
PROKKA_00371,6.482715770631369,-2.548933548077248,b1188,ycgB
PROKKA_00372,6.461583696561751,0.7215929072465146,b1187,fadR
PROKKA_00373,4.770900789787065,1.4517908910849702,b1186,nhaB
PROKKA_00374,4.3434439991708285,1.1766957631114598,b1185,dsbB
PROKKA_00375,3.3356158090782366,0.46139414230621156,b1184,umuC
PROKKA_00376,4.018886341168377,0.475994233377965,b1183,umuD
PROKKA_00378,5.5432940974778315,0.34780895677048296,b1181,ycgN
PROKKA_00379,5.13316450912041,1.6412511698657957,b1180,ycgM
PROKKA_00380,7.22209469205784,0.864279095297225,b1179,ycgL
PROKKA_00381,5.972748065530625,0.7428204831531664,b1178,pliG
PROKKA_00382,6.883167353474379,0.07051468647368786,b1177,ycgJ
PROKKA_00383,7.111172939869835,0.8419581241598921,b1176,minC
PROKKA_00384,8.122096212266547,0.3825792118526401,b1175,minD
PROKKA_00385,8.250111402831031,-0.08368585786397986,b1174,minE
PROKKA_00387,3.8977918131431726,0.381593738179832,b4593,ymgI
PROKKA_00388,5.096596302618471,0.4920796338233089,b1172,ymgG
PROKKA_00389,3.4786164107297135,0.5654684674666561,b1171,ymgD
PROKKA_00395,8.40138767526879,-3.6860997792696457,b1167,ymgC
PROKKA_00396,8.688163952565139,-3.512682828385418,b1166,ariR
PROKKA_00397,10.263093744184243,-2.2645777759149874,b1164,ycgZ
PROKKA_00398,2.862183370197221,0.7905968241378831,b1163,bluF
PROKKA_00399,5.040108632583269,0.8560778470607158,b1162,bluR
PROKKA_00400,3.457104094129361,1.6795058647752996,b1161,ycgX
PROKKA_00401,9.441329698555199,0.4426454493556111,b1136,icd
PROKKA_00404,5.573827544896092,0.39038065723170234,b1135,rluE
PROKKA_00405,4.717026588515621,-0.1296493045316227,b1134,nudJ
PROKKA_00406,6.274476371141307,1.2836491873129754,b1133,mnmA
PROKKA_00407,5.794109342640852,0.7800642322092477,b1132,hflD
PROKKA_00408,6.4156992023176125,0.1394319101658441,b1131,purB
PROKKA_00409,6.141050275590095,0.7296791263068307,b1130,phoP
PROKKA_00410,5.592778009471164,0.7014567653966735,b1129,phoQ
PROKKA_00411,6.916459624255081,-0.6677270857468969,b1128,roxA
PROKKA_00412,6.99496534545077,-1.7309313935519057,b1127,pepT
PROKKA_00413,5.315570576450953,2.202680295471218,b1126,potA
PROKKA_00414,4.229616521964727,1.2340915313274765,b1125,potB
PROKKA_00415,5.22257813349445,1.0785628055915994,b1124,potC
PROKKA_00416,6.693669455582289,1.4051742245309748,b1123,potD
PROKKA_00417,3.2166081008500083,1.3845301778643728,b1122,ymfA
PROKKA_00418,2.4479621441849235,1.5240157875391458,b1121,ycfZ
PROKKA_00419,6.740436186499169,-0.6868828803330036,b1120,cobB
PROKKA_00420,5.967478250393483,0.08580975991481488,b1119,nagK
PROKKA_00421,5.885559741181244,0.762127125463393,b1118,lolE
PROKKA_00422,4.53287025941477,0.4493014579893755,b1117,lolD
PROKKA_00423,4.666146696286557,1.2991552257475387,b1116,lolC
PROKKA_00424,0.9036044221508828,-0.42235038548076786,b1115,ycfT
PROKKA_00425,5.121976660420848,0.6614918200253967,b1114,mfd
PROKKA_00427,3.489611890729222,0.9876278789850099,b1113,ldtC
PROKKA_00430,3.624809299052526,2.9733640084622968,b1112,bhsA
PROKKA_00431,5.656502042694705,-0.015357324140298445,b1111,comR
PROKKA_00432,4.502797968879455,-0.03777554941189809,b1110,ycfJ
PROKKA_00433,4.778739269432835,4.0320753233135225,b1109,ndh
PROKKA_00434,8.456819668264068,-1.0298742169898008,b1108,ycfP
PROKKA_00435,7.09094494294726,-0.6967904496577164,b1107,nagZ
PROKKA_00436,5.801196612777053,-0.1578366678270955,b1106,thiK
PROKKA_00437,6.78173748706891,-0.4801460788454035,b1105,lpoB
PROKKA_00438,7.537469651195279,-0.776996952009001,b1104,ycfL
PROKKA_00439,7.316984913423949,-0.45786913294302245,b1103,hinT
PROKKA_00440,2.881329704091795,5.253460035651374,b1102,fhuE
PROKKA_00441,6.85383566127111,2.2622173160772414,b1101,ptsG
PROKKA_00442,5.693103490613571,0.9433144380952694,b1100,ycfH
PROKKA_00443,4.666559785965728,1.7156250724947677,b1099,holB
PROKKA_00444,5.733476170036752,1.1928965391315032,b1098,tmk
PROKKA_00445,5.109656489132228,1.30282725079456,b1097,mltG
PROKKA_00446,5.373491216245861,1.3531005699378182,b1096,pabC
PROKKA_00447,8.673192288898719,1.199102040574541,b1095,fabF
PROKKA_00448,11.195340568650824,2.512749992424334,b1094,acpP
PROKKA_00449,10.055938216417605,0.04685078809210452,b1093,fabG
PROKKA_00450,8.147525879299092,1.0752091168710862,b1092,fabD
PROKKA_00451,6.855794718729013,1.324111175705755,b1091,fabH
PROKKA_00452,6.170927585306323,1.351167003013976,b1090,plsX
PROKKA_00453,7.8179643991977645,1.4903617405285559,b1089,rpmF
PROKKA_00454,9.087667902012745,2.408990601920305,b1088,yceD
PROKKA_00456,7.093115805653069,-0.9983815277013797,b1087,yceF
PROKKA_00457,5.677578531170387,2.2525004930909276,b1086,rluC
PROKKA_00459,6.5585426777295,1.0129828430538126,b1084,rne
PROKKA_00460,7.168005207720314,-2.7562693491982326,b1083,flgL
PROKKA_00461,6.764282687849218,-1.9758765093763069,b1082,flgK
PROKKA_00462,3.743032849944576,0.30805603648925084,b1081,flgJ
PROKKA_00463,3.5739218198935,0.15906154072589995,b1080,flgI
PROKKA_00464,3.4879741181746304,0.5846275310292164,b1079,flgH
PROKKA_00465,4.627696202376221,-0.31447142937036077,b1078,flgG
PROKKA_00466,5.035702313202914,-1.2197704044392088,b1077,flgF
PROKKA_00467,5.391301904385504,0.6580605183070398,b1076,flgE
PROKKA_00468,4.969899843753367,-0.06121716975271507,b1075,flgD
PROKKA_00469,4.630611574905395,-0.1350085029629664,b1074,flgC
PROKKA_00470,5.291958779975609,0.33028315721354495,b1073,flgB
PROKKA_00471,3.894674086793986,0.4051917916737753,b1072,flgA
PROKKA_00472,8.649926076799254,-3.2840034117240826,b1071,flgM
PROKKA_00473,8.345529842332539,-1.3669976078198554,b1070,flgN
PROKKA_00474,3.822437130419128,0.6573279083295418,b1069,murJ
PROKKA_00475,4.4542060759521345,-0.8913941369475844,b1068,yceM
PROKKA_00476,6.169785873906576,0.4880976043259153,b1067,yceH
PROKKA_00477,5.900587538976469,0.3181498165195036,b1066,rimJ
PROKKA_00478,3.596736943084198,-1.1884588068231752,b1065,mdtH
PROKKA_00479,7.241986294965751,-0.5020435386899198,b1064,grxB
PROKKA_00480,6.085325401337905,-0.09887999673739412,b1063,yceB
PROKKA_00481,6.643788893710036,-1.289516151899801,b1062,pyrC
PROKKA_00482,5.635307633855782,-1.02586416142029,b1061,dinI
PROKKA_00483,7.00427556678534,2.02489788781274,b1060,bssS
PROKKA_00484,5.25950565765641,1.0869911282316664,b1059,solA
PROKKA_00485,1.3030536329367068,0.2229739003822031,b1058,yceO
PROKKA_00486,4.269182654501955,1.806168240171126,b1057,yceJ
PROKKA_00487,5.28508128821315,1.8919791901377767,b1056,yceI
PROKKA_00488,6.872858478180982,1.210800201073976,b1055,yceA
PROKKA_00489,4.908484888233213,0.9213268088091988,b1054,lpxL
PROKKA_00490,2.7340449965948057,1.1510483766206518,b1053,mdtG
PROKKA_00491,11.31507498448817,-4.069017835925089,b1051,msyB
PROKKA_00492,5.774243463306436,-1.9564716298084242,b1050,yceK
PROKKA_00498,7.112916467482038,0.9114075064588745,b1048,opgG
PROKKA_00499,3.161235645730165,2.332704274627706,b1047,opgC
PROKKA_00500,4.573409653467701,-0.3473242453262122,b1046,clsC
PROKKA_00501,4.52675686959104,-0.046312055730892254,b1045,ymdB
PROKKA_00502,2.4258347248743783,0.5249991586794205,b1044,ymdA
PROKKA_00503,2.6802353941168384,-1.1344871933472445,b1043,csgC
PROKKA_00504,2.379963629929612,-1.1220675092659416,b1042,csgA
PROKKA_00505,2.674054027935694,0.8205374546835418,b1041,csgB
PROKKA_00506,3.5446007386510967,-1.6270010351877278,b1040,csgD
PROKKA_00507,3.653651975704053,-1.1574960223265753,b1039,csgE
PROKKA_00508,4.116614695022797,-2.187361943269838,b1038,csgF
PROKKA_00509,3.571918983714393,-1.2636769712688825,b1037,csgG
PROKKA_00510,4.863792510459285,1.2886073129883746,b1036,ycdZ
PROKKA_00511,7.793096664975705,0.8402717315228667,b1035,ycdY
PROKKA_00512,7.233358024811641,0.49743039784178933,b1034,ycdX
PROKKA_00513,5.112572568233767,0.08837773362647727,b1033,ghrA
PROKKA_00516,6.676392199586649,-0.9646048605128845,b1020,phoH
PROKKA_00517,7.901846807234681,1.2340654965125095,b1019,efeB
PROKKA_00518,8.90125714958874,1.0405468243743723,b1018,efeO
PROKKA_00520,5.187250492264101,0.5835974252746423,b1015,putP
PROKKA_00521,3.3000253479331945,0.9387040992596822,b1014,putA
PROKKA_00522,5.336199804692332,-0.11536618096859641,b1013,rutR
PROKKA_00523,1.0125304418759065,-0.6428486011786202,b1012,rutA
PROKKA_00524,0.7793287918891602,-0.7793287918891602,b1011,rutB
PROKKA_00525,1.0302902068575999,-1.0302902068575999,b1010,rutC
PROKKA_00526,1.4772502064873887,-0.2583501543213502,b1009,rutD
PROKKA_00527,1.2400098656159373,-1.2400098656159373,b1008,rutE
PROKKA_00528,1.2820223231008745,-1.0010531634337347,b1007,rutF
PROKKA_00529,2.276926237853615,-0.8124714910992425,b1006,rutG
PROKKA_00530,7.54774220070321,-4.032061790931717,b4518,ymdF
PROKKA_00531,8.791059316323892,-4.228320174384549,b1004,wrbA
PROKKA_00532,7.83347702234314,-3.498317571673226,b1003,yccJ
PROKKA_00533,7.139810910336809,-2.4069466641551696,b1002,agp
PROKKA_00534,7.568253806534202,-1.5442098683041365,b1000,cbpA
PROKKA_00535,6.625558844018735,-3.346655858607449,b0999,cbpM
PROKKA_00536,2.2541258562254236,3.2426226824422337,b0998,torD
PROKKA_00537,2.178913256869608,4.1811439682763325,b0997,torA
PROKKA_00538,1.6347584513487057,6.155791420305323,b0996,torC
PROKKA_00539,4.464922712059519,-0.18553716073651483,b0995,torR
PROKKA_00540,2.9925260555414117,0.6114041349761039,b0994,torT
PROKKA_00541,2.253229117091579,-0.1289029194524458,b0993,torS
PROKKA_00542,1.2991881118280082,-0.30649843475796634,b0992,yccM
PROKKA_00543,5.252410812204533,1.6921940161118192,b4517,gnsA
PROKKA_00545,2.552670642599949,6.627671777983549,b0990,cspG
PROKKA_00546,4.316795213899434,-2.5720605780503654,b0980,appA
PROKKA_00547,5.162857953175309,-2.2653347919645976,b0979,appB
PROKKA_00548,5.523622822805079,-4.117077600440874,b0978,appC
PROKKA_00549,4.161335338241322,-1.8492412397918363,b0977,hyaF
PROKKA_00550,3.3229290164351064,-1.3463454299850381,b0976,hyaE
PROKKA_00551,3.7660495910487537,-2.1009511810718564,b0975,hyaD
PROKKA_00552,3.6170661504899324,-2.0548651164480756,b0974,hyaC
PROKKA_00553,2.997984048972443,-2.8364474323397246,b0973,hyaB
PROKKA_00554,3.262394534148377,-2.9006100741523633,b0972,hyaA
PROKKA_00556,5.819864986167435,2.509169567348927,b0970,yccA
PROKKA_00557,6.023185382550822,0.7932053687840881,b0969,tusE
PROKKA_00558,6.592179193223914,-2.262805896253207,b0968,yccX
PROKKA_00559,5.939674688493208,1.2527802178278815,b0967,rlmI
PROKKA_00560,6.240857834570729,-0.16024767863265676,b0966,hspQ
PROKKA_00561,6.78422677357465,-0.6671575860243388,b0965,yccU
PROKKA_00562,3.4957070888335093,-1.6609399655494888,b0964,yccT
PROKKA_00565,5.383157018056913,-0.11547314944665743,b0962,helD
PROKKA_00566,4.098806245667638,2.1629505240877105,b0961,yccF
PROKKA_00567,3.1401693868384983,1.205992564144383,b0960,yccS
PROKKA_00569,5.086948573201958,-0.13106360486052449,b0959,sxy
PROKKA_00570,7.214218161444313,-0.9798674744037656,b0958,sulA
PROKKA_00571,11.5770690090833,0.7872997730092841,b0957,ompA
PROKKA_00572,6.152038999597727,0.5043232551642127,b0956,matP
PROKKA_00573,5.937421392173208,1.557306956051212,b0955,ycbZ
PROKKA_00574,5.528500960997497,1.7902164907192502,b0954,fabA
PROKKA_00575,8.120835904414543,-1.7560785368366592,b0953,rmf
PROKKA_00576,6.41938387642713,0.2863929543575443,b0952,pqiC
PROKKA_00577,7.055406566663223,0.11583682641264303,b0951,pqiB
PROKKA_00578,5.748263293242715,0.07251774297258251,b0950,pqiA
PROKKA_00579,6.398709781484181,1.1065702415498357,b0949,uup
PROKKA_00580,6.063553901175102,0.6882525501667924,b0948,rlmL
PROKKA_00581,4.767707211991237,1.7298860958000057,b0947,ycbX
PROKKA_00582,5.452655485953159,1.0292592075414815,b0946,zapC
PROKKA_00583,5.787051297978931,0.16702750261047683,b0945,pyrD
PROKKA_00584,1.1220894428218116,-0.6684984589177425,b0937,ssuE
PROKKA_00585,2.3303987459406876,-1.6946148516693715,b0936,ssuA
PROKKA_00586,2.3618770623682637,-1.7234908885972908,b0935,ssuD
PROKKA_00591,6.492939174249174,-0.2615998287342354,b0932,pepN
PROKKA_00592,5.354031366142219,1.3407424082663502,b0931,pncB
PROKKA_00593,7.11299402843482,1.1165358819844498,b0930,asnS
PROKKA_00594,9.386344131994138,2.6059508406826737,b0929,ompF
PROKKA_00595,8.825684611255326,0.23367290300220311,b0928,aspC
PROKKA_00596,6.774777676718357,0.8569627012910566,b0927,gloC
