,HM56_UTI,HM56_LB,HM56_UR,HM56_mouse
PROKKA_00147,147.12609846492475,696.844105534527,221.53930467218007,106.36489781266403
PROKKA_00148,6.051754043035157,4.766209178863741,83.87617404818195,19.648677694129734
PROKKA_00149,0.7364842554818958,1.8820067257066022,47.536562494154225,5.964356823138278
PROKKA_00150,2.929642788681236,4.1398207815106565,96.2472746840372,16.53016525011046
PROKKA_00151,8.176113029356063,19.480650742844023,432.9081200030136,42.45564189704354
PROKKA_00152,1763.6251756967663,2561.110769105168,1316.7365338919108,2760.2593237346355
PROKKA_00153,145.34175370894155,39.185068459270575,135.34117108988946,149.9804734709304
PROKKA_00154,97.21331321382024,59.426022882405384,135.29490720222327,103.5671784529626
PROKKA_00155,52.88753948729431,36.567103900800404,64.04340757846663,56.449225493599656
PROKKA_00156,29.76625345859889,121.29187012491921,514.0033829766869,178.7332456755369
PROKKA_00158,133.6031119370319,40.81319546619621,120.48376868032726,176.40330266820925
PROKKA_00159,15.458469006959435,49.5500361199251,40.03725506373963,47.99379383979952
PROKKA_00160,103.01239150953943,135.69645169001583,258.7624025489511,70.33250424314353
PROKKA_00161,26.836965677978863,67.7855869893466,132.54208381165037,62.58308792737443
PROKKA_00162,31.884674481953855,81.55039608491569,70.3931735324645,84.8955962111382
PROKKA_00163,15.998405962704908,14.75632680859584,20.900539777913202,18.58406302819305
PROKKA_00164,6.3284945845827165,13.454646015536063,16.56106053287912,14.089312900444032
PROKKA_00165,1.0199822602425237,4.355449685152819,6.805795535494255,1.4636153265727168
PROKKA_00166,54.92532871442812,18.44733010763101,32.70414754640061,326.42822491212803
PROKKA_00167,1.9777954744823212,3.1286943691920874,5.524229432773184,3.6844492004990905
PROKKA_00168,1.173628236646306,1.117382621806535,1.9027339763384146,2.888063848975947
PROKKA_00169,90.21183087329676,49.73781941482128,144.57906469587724,53.24870518413118
PROKKA_00170,210.67762617062462,227.12268526200293,78.52288711537645,151.4301393845666
PROKKA_00171,83.93494275447055,171.71949383701576,177.67266220777103,145.32976055452036
PROKKA_00172,41.7015931092336,54.23420011302932,51.836163158424704,58.71070298242132
PROKKA_00173,0.6587748888381287,2.4316193093200344,8.399443803581281,4.322967885192821
PROKKA_00174,0.6188728468776246,2.2722495208583977,8.737199579794856,4.149410747387522
PROKKA_00175,1.5668541922236765,3.7376049950673784,10.53003503382671,5.364471801952632
PROKKA_00176,1.0520258301237924,2.2255508668785597,4.996998800876726,3.569683748439418
PROKKA_00177,1.0339105894265077,2.357554542712689,6.5666589853293456,2.4396067295697437
PROKKA_00178,0.0906797071384251,1.2272699098230009,1.8438998985845458,3.9001792416254797
PROKKA_00179,26.468111089318594,43.0026220711997,28.67125328508606,37.335801813031445
PROKKA_00180,60.198230997367205,50.369535801281955,42.410993021066346,49.51277442168401
PROKKA_00181,76.29459974766034,46.86291862382919,36.550567957223265,116.4248021888428
PROKKA_00182,1219.1026278319364,888.7340918391084,68.2033632721949,611.5770942195556
PROKKA_00183,4053.949757124736,2939.115993452027,250.0722552779234,2755.025942840319
PROKKA_00184,3191.187282973802,3008.873649356043,350.5165013290049,2553.5914048562177
PROKKA_00185,1.684334342047547,5.661988719034893,140.51593666073953,20.00320965943688
PROKKA_00186,13.335336581990871,16.92668029416694,17.88584354546321,174.67935627666
PROKKA_00187,3.050883706504449,8.770618211359556,9.776929374283544,94.18246462063176
PROKKA_00188,2.315959720315377,4.947479333173778,6.7947366250385475,51.46355915499613
PROKKA_00189,3.3691224379587923,10.72509484156267,11.904968709153422,169.33926397241424
PROKKA_00190,5.1254846269274745,14.380953882430315,15.27347137616734,280.28422927766564
PROKKA_00191,1.3262475134232654,1.901316267392449,2.2503862025252523,52.25354300267881
PROKKA_00192,5.98579814931136,15.226907103503097,11.172793127616146,262.6221538457807
PROKKA_00193,20.93566237238735,40.76102513742299,24.444297456338457,79.06226549212725
PROKKA_00194,5.565724294482882,14.157812747623835,35.48176260952092,23.819359822517125
PROKKA_00195,13.02287380724452,139.8146885543511,277.80850545151384,194.99144551161825
PROKKA_00196,1.4737925492916035,16.319849837218218,32.074289889951416,26.2204234725051
PROKKA_00197,5.629563627843532,18.19920878759873,469.0208920391162,26.029124585949155
PROKKA_00198,1.5433093579057757,1.4963275027544036,3.326981440495035,5.752590447248064
PROKKA_00199,3.448529364105969,4.051569570190621,12.548345736166741,23.069871345343095
PROKKA_00200,1.6002234248410268,1.8665947964434175,1.822838920522484,6.910656603448671
PROKKA_00201,4.568661056767815,2.687039783052353,2.39492975549412,7.670508563988633
PROKKA_00202,2.7373449416335047,5.642425130843385,3.2640298189278347,7.561423925511213
PROKKA_00203,6.641779746540358,13.044547217504965,6.6337396459247175,13.903289048523478
PROKKA_00204,37.54325948801261,49.24112262088163,55.59529651630451,57.557207518234016
PROKKA_00205,201.5672439905784,143.55467685668128,261.4458310365993,277.0327265341617
PROKKA_00206,364.4230736378608,394.2603178961956,585.6927053013817,581.0471282791276
PROKKA_00207,525.7574230745803,289.7191740063377,240.3482087702353,438.694837095375
PROKKA_00208,478.611675879683,419.2410333742498,389.39438293487774,463.58089659550575
PROKKA_00209,69.65513372014523,17.770615866119268,20.997792712582005,20.753775970570917
PROKKA_00210,444.3344035117027,693.2574637636377,693.2011025234116,422.02852295099757
PROKKA_00211,239.04604102858085,408.6715624272074,425.05500662626145,264.7527835374667
PROKKA_00212,383.0832592060728,468.59288224408493,860.723751511097,516.1142754110988
PROKKA_00213,1432.0601582274792,4019.95912414018,6227.245531973509,6270.311136005915
PROKKA_00214,878.6019823175388,1878.5152180243617,2909.8910483618747,2116.7052167395796
PROKKA_00215,89.34062267053092,46.04619724042172,79.1169125021554,79.36713003052884
PROKKA_00216,64.25004708688603,65.20477474737964,131.88812748566238,154.31334679758797
PROKKA_00217,144.18230796757337,51.833129398732936,141.7738169136285,124.64625354267443
PROKKA_00218,25.43474040098317,30.284547546767097,106.51717608455257,64.77734763090788
PROKKA_00219,73.80977861935749,20.996862341558064,59.33723515324011,48.16519232592263
PROKKA_00223,84.35192742800042,112.01924014522801,79.00635117060261,63.560905476241906
PROKKA_00224,157.73623000056725,145.23189614360123,165.22063142660107,147.8245621862352
PROKKA_00225,335.07247813033945,168.8524970596023,202.81792009072075,133.00659985467092
PROKKA_00226,29.125481285121193,15.831229557990465,16.805460906299626,19.521739156667227
PROKKA_00227,14.954044551705248,1.6175009975167853,2.781592469169549,12.799619569086603
PROKKA_00228,26.346624821020846,4.197833248274016,1.2579386171174198,11.32645708238533
PROKKA_00229,163.08907754114426,29.04079281570268,11.607525585265353,73.80364846406246
PROKKA_00230,5.1878522496002635,97.64189851568204,20.04924708670934,191.47341044755535
PROKKA_00231,5.12729502113418,70.77990074028166,15.051513572335663,238.70646625313907
PROKKA_00232,1.4657972913388462,34.601042171879904,6.992285419047073,122.70186424690499
PROKKA_00233,12.741004032375683,30.757111876527688,9.820686098417719,57.77107058346363
PROKKA_00234,16.608476081942943,17.160641081846926,8.392295859082653,13.10509623900466
PROKKA_00235,2.6070841129253775,27.036240875941914,114.9092311790451,17.293987358318486
PROKKA_00236,24.109359864481842,5.8749218013119515,14.735446884998458,16.649444479516802
PROKKA_00238,82.48623661397234,12.61641545751463,228.92771594643517,44.80541223235585
PROKKA_00239,395.7795122747436,234.19173471665752,99.70932285324794,185.5779580129808
PROKKA_00240,134.55320456793376,36.173096845974236,55.05927951509092,57.12610814113817
PROKKA_00241,11.459869732285526,14.357570467313598,11.687984424800094,25.49160314108874
PROKKA_00242,90.53893524179094,289.2453392021922,300.0970308400396,126.77173873056336
PROKKA_00243,571.673410913814,2394.8009205434646,840.5667438613277,1306.258661063076
PROKKA_00244,2200.1617342996083,5110.582959373858,2185.983010783541,4256.194421310124
PROKKA_00245,9.864955815037632,2.706244868257748,23.02370419761956,16.453406120502127
PROKKA_00246,11.67710783352291,14.49549344570846,14.89377373341248,65.12230489711347
PROKKA_00247,51.04465539553043,510.13575672997524,90.44249183055452,711.2157157224076
PROKKA_00248,36.982369861300505,61.264041752987154,19.90873318633137,91.93468843155301
PROKKA_00249,135.8399451338827,211.0627441915055,576.5961383428854,326.37573412826606
PROKKA_00250,30.877188374858815,48.02335361926137,80.25997701648335,42.8408099978145
PROKKA_00251,36.7532738223962,99.85630687148155,340.4655988939564,75.75833693579915
PROKKA_00253,23.490878827646217,21.048327688508753,17.26292874441107,30.208164870274786
PROKKA_00254,0.564233065294226,7.033724508879369,0.1431172355338019,14.20970336488524
PROKKA_00255,1.779847945281962,15.56615557857114,1.5650506300683815,31.853447575104997
PROKKA_00256,5.007050870963238,14.33270187264273,18.24884563304368,21.326392164130937
PROKKA_00257,27.403742241042202,274.34363868684875,40.45741538995765,91.58500672298698
PROKKA_00258,0.6693525203223634,4.294246988349597,0.8828596171194995,23.203223202830632
PROKKA_00259,2.7384658855080475,26.57651589712159,1.5049873259173898,76.59647599457946
PROKKA_00260,2.9800952283469924,11.748191221853684,12.11957440694651,21.590308518047806
PROKKA_00261,20.830818517596793,25.085192284367018,50.81763846559981,17.41827309653518
PROKKA_00262,7.414624657840615,9.215853924070906,30.533422417684786,20.31141028516585
PROKKA_00263,2.7082967652234182,6.136943971141039,9.0591702325982,35.42954114603681
PROKKA_00264,4.969870644453598,5.1539042871520175,7.210651722654108,41.79420183164445
PROKKA_00265,9.61466880245452,13.103726278002409,20.575987054783823,16.96847816317054
PROKKA_00266,4.884273575357562,8.692291168992883,14.718723148093307,13.064367682385274
PROKKA_00267,0.578163981533796,0.7113581716967842,6.082516537108963,9.225754541813384
PROKKA_00268,1.7572812225491135,1.2675843778332503,2.0519149234175673,12.599364764876645
PROKKA_00269,4.470142842520489,23.907943282689505,402.0516729902873,30.06245489854758
PROKKA_00270,36.50153907018801,147.5632680859584,1668.2947158598433,78.86106745876702
PROKKA_00271,25.949824579254148,54.77115233973415,44.48909682992541,52.276935115481116
PROKKA_00272,14.414352918513647,17.395353362202567,15.170798527324305,22.9522224882273
PROKKA_00273,3.4134480952409474,3.2504929871739674,1.3582751286019463,38.887845321681574
PROKKA_00274,8.758717654291145,13.67002077085742,3.9745667716433846,91.09126398023179
PROKKA_00275,4.275617945197619,4.54040824879872,10.436872107047682,7.090534816910579
PROKKA_00276,8.973275669118621,16.080058886475985,406.54110772479856,63.528693687520445
PROKKA_00277,4.336047934511168,32.54775410311584,31.48331195931704,27.507688006488387
PROKKA_00278,2.3210609531795074,2.093636524263788,4.16039491964617,8.055822916185885
PROKKA_00279,6.543118789327281,132.85976423344934,15.521004639819637,185.10801281695575
PROKKA_00280,1.3424598229202822,1.8724660949189265,1.6088361147919974,8.00629790892984
PROKKA_00281,14.236879595365373,123.75654695395089,19.32036803213702,16.46889578152713
PROKKA_00282,37.356985009578125,114.62585474692867,68.46005820180794,35.27633520920477
PROKKA_00283,21.685804653862164,70.3215298257912,37.72084597447388,26.761050760597985
PROKKA_00285,71.56055315581222,105.65552864116667,139.00575072691626,225.5144727016685
PROKKA_00286,103.19281243815354,51.09392555380009,295.40235917287697,226.91858584358226
PROKKA_00287,1.516716217746403,19.774011103184748,18.64244892725057,5.926580464571815
PROKKA_00288,7.8220811918192155,33.375992072806845,30.637203392573845,24.75650766053724
PROKKA_00289,1629.8134449682093,91.31758803219576,107.9401298002274,440.02623265560374
PROKKA_00290,13.164968247732423,3.3292936715129424,138.29401866703725,24.663768102381496
PROKKA_00291,0.7347587945162998,0.32286729407920184,0.7268466708201462,3.490407776868745
PROKKA_00292,0.854807967636089,0.580957748369915,0.7391197598374943,3.146120906347642
PROKKA_00293,0.14864953275451714,0.11757508855505516,0.2450813763826595,1.1451027283097128
PROKKA_00294,0.23761556637982667,0.27843439423738553,0.4004672157453817,0.7118382555258623
PROKKA_00295,0.12809511727408057,0.6754498081444541,0.36606771366182783,0.16446073476277034
PROKKA_00296,0.2974263339446118,0.3659457522207282,0.5448584252342802,0.6364405146641455
PROKKA_00297,0.33116678555510637,0.9313351787417907,1.019202093738526,1.2046866405311032
PROKKA_00298,1.1648318119929413,1.18026527422354,1.4911969095074622,0.7037751679315711
PROKKA_00299,0.4583033747325944,0.7384205026592405,1.175399072484294,1.372965078600014
PROKKA_00300,0.5108734677166272,0.5537364015396005,1.3102242602104335,1.3118162137548033
PROKKA_00301,0.4587068108019013,0.976468930389113,2.0391518415951118,2.7483473492398174
PROKKA_00302,2.494750147556959,5.298501547072115,17.595112147888766,14.413492330663189
PROKKA_00303,3.3351954497629275,9.027786145414586,25.42645868497904,11.818436395809405
PROKKA_00304,2.4442846652405033,2.188409853335567,7.455388402614665,4.118895235800043
PROKKA_00305,5.639512305962769,15.959036830613057,62.89562617566746,46.82218477233054
PROKKA_00306,4.384333546254055,4.487754716384266,18.56741601965406,2.9800724677726045
PROKKA_00307,12.815844519722733,27.431559871229304,32.03424708110004,24.639544239626737
PROKKA_00308,1.9815698141735845,6.650278945271663,8.98439492715726,13.118162137548035
PROKKA_00309,0.7558615275180735,1.7337720793389368,2.492407208904592,6.550518299754731
PROKKA_00310,1.477015127752154,1.2253670397004288,2.013085087845185,4.778759064392498
PROKKA_00311,7.414403421153546,6.369637471336334,9.999179102382936,16.150754056156263
PROKKA_00312,2.1190158904930794,1.92800083019403,2.3976116709986406,3.9208572158512784
PROKKA_00313,0.6066250722595574,1.101793097988369,1.2075940213015506,2.4230675892405373
PROKKA_00314,0.18264666564001397,0.22472378474963753,0.08030216286102702,0.7034976540640901
PROKKA_00315,1.0527089637797167,0.6291098576705436,0.5553989591333578,2.9734500845108878
PROKKA_00316,0.16847427645359195,0.24676957103240646,0.39504613970041624,0.8652134096539927
PROKKA_00317,0.5645928133387071,0.4167963321246324,0.9680893607517085,1.2685367254739284
PROKKA_00318,1.2638252225459083,0.8191403130330287,1.1547133316452116,1.5212057048998404
PROKKA_00319,8.291025251725694,7.626510769317906,5.194438355856435,32.28925509433065
PROKKA_00321,5.138147682057641,4.370134780143189,5.397414939364277,39.448243378487206
PROKKA_00322,55.05573888696153,80.9534061768191,75.02800591513325,135.01890689870868
PROKKA_00323,13.30186588646344,18.74312047217854,18.40630447858743,27.84952057227786
PROKKA_00324,8.966350657883662,14.953631670920487,15.93660528745752,17.312404453634823
PROKKA_00325,20.707893432245747,33.731877236940335,42.324811030447776,42.68110169154385
PROKKA_00326,13.734562261813494,16.031315077128514,26.81174011701724,26.1866342669993
PROKKA_00327,31.764614451350237,49.480701475197506,90.73934615352441,87.93039981409193
PROKKA_00328,403.044018348868,67.0442665621525,156.52496973278375,196.2295885931976
PROKKA_00329,4.857298071131244,1.3489352208737229,4.335171545528482,9.603844652153455
PROKKA_00330,1.6628953605397616,1.966270250897798,3.8216910536537076,7.763577244153755
PROKKA_00331,0.5169552947132539,0.42186894904940603,1.3393509657034497,3.934890896275569
PROKKA_00332,1.0295846036966898,0.7877421611860426,0.7855080292833622,10.886062024882959
PROKKA_00333,0.17257523996388802,0.24266532600599564,0.5311192232149596,8.530389586711562
PROKKA_00334,1.1252454471496975,0.9349689217094965,1.1468595998005513,27.317915970771413
PROKKA_00335,1.653104953567731,10.779162941059589,3.660598699139457,56.68398054560276
PROKKA_00336,4.879128624259923,62.09497248504615,603.5998402426023,48.443849691469524
PROKKA_00337,2.950267159637423,7.454327182027329,63.315186543453784,8.759367287173793
PROKKA_00338,2.984484175664146,8.584534238412754,51.05050519606367,7.257814790877091
PROKKA_00339,12.268872248405119,12.318479113526783,116.2320777683175,32.043348153110806
PROKKA_00340,23.442031315387354,6.354280341464315,234.441576895967,11.966323510836501
PROKKA_00341,10.610448944883798,28.19335649418881,63.06354131562306,40.61584815663911
PROKKA_00342,32.89954908938005,61.079177108246604,62.85989028072914,30.428726607714513
PROKKA_00343,29.91519505299885,11.655389647136104,10.982407142240415,24.962433066779695
PROKKA_00345,10.980843501495322,16.493397384161817,33.7398882770938,23.069871345343092
PROKKA_00346,17.38762328719749,27.60017568982589,37.82903127224109,206.20830307443927
PROKKA_00347,7.903790417045396,19.999693327634837,75.58057149120799,17.710504366854934
PROKKA_00348,12.56882054619555,1.1589212366549684,1.04178482103158,34.125895098034206
PROKKA_00349,620.4698056665824,359.56680018166236,450.3679386200089,672.9095060656168
PROKKA_00350,70.20919704924893,69.94280369821264,96.81677786463742,65.66983576085794
PROKKA_00351,21.142890705126334,43.02261109441446,216.91046544758254,100.22865453407488
PROKKA_00352,58.038173279538,214.15266061413791,816.5126815219909,307.1731187063832
PROKKA_00353,15.672518443929448,34.25563122370752,37.755250070820395,112.91186681364978
PROKKA_00354,0.668065303937128,1.4370503940163437,2.902239295379783,12.00816380283243
